Year,Album,Artist,Win,Song,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Explicit
2010,the e.n.d.,The Black Eyed Peas,0,"Yentl: Papa, Can You Hear Me?",0.182,0.109,-23.913,0.0517,0.919,0.0739,0.264,0.0592,82.786,298733,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Il Postino: Theme,0.141,0.181,-19.43,0.0562,0.659,0.504,0.119,0.159,173.025,224200,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Age of Innocence: Theme,0.155,0.144,-22.268,0.0421,0.876,0.487,0.17,0.126,98.793,250066,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Theme (From ""Far and Away"")",0.317,0.13,-22.026,0.0453,0.934,0.144,0.118,0.495,90.709,334333,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Umbrellas of Cherbourg: I Will Wait for You,0.16,0.223,-18.058,0.0423,0.927,0.77,0.104,0.173,85.3,222933,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Four Horsemen of the Apocalypse: Theme,0.112,0.114,-23.496,0.0431,0.876,0.0252,0.127,0.103,82.845,219933,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Sabrina: Theme,0.161,0.179,-19.533,0.0405,0.808,0.0102,0.0657,0.079,92.365,297706,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Out of Africa: Main Title,0.126,0.211,-21.887,0.0384,0.901,0.836,0.263,0.075,92.138,198893,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Black Orpheus: Manha de Carnaval,0.232,0.114,-23.37,0.0435,0.925,0.626,0.102,0.193,97.288,253293,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Main Theme (From ""Schindler's List"")",0.0999,0.102,-25.161,0.0472,0.946,0.538,0.0832,0.118,83.377,213200,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Love Theme (From ""Cinema Paradiso"")",0.164,0.157,-19.672,0.0437,0.929,0.525,0.118,0.0767,96.798,198026,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Rosewood - Instrumental,0.243,0.145,-17.869,0.0379,0.954,0.523,0.0959,0.0729,62.639,211960,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Look Down, Lord - Instrumental",0.161,0.078,-24.864,0.0481,0.988,5e-04,0.159,0.102,168.864,131733,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Hounds of Sumner - Instrumental,0.324,0.408,-16.879,0.0351,0.781,0.633,0.127,0.0798,83.618,108560,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Healing - Instrumental,0.0707,0.025,-29.234,0.0441,0.825,0.909,0.109,0.0386,76.809,247973,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Light My Way - Instrumental,0.439,0.201,-18.753,0.0494,0.98,0,0.213,0.231,83.131,222600,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Trouble In Town - Instrumental,0.319,0.0222,-21.47,0.0411,0.678,0.728,0.0804,0.156,81.652,195573,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Aunt Sara's Death - Instrumental,0.293,0.0262,-21.69,0.0351,0.727,0.00833,0.184,0.0375,105.618,197026,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,After the Fire - Instrumental,0.301,0.0131,-27.749,0.0394,0.976,0.945,0.118,0.0646,104.221,217466,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Town of Sumner - Instrumental,0.427,0.215,-20.878,0.0379,0.535,0.647,0.309,0.212,90.273,155760,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Town Burns - Vocal,0.269,0.0493,-17.848,0.0396,0.781,0.401,0.0956,0.0377,132.226,259533,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Scrappie and Mann Bond - Instrumental,0.208,0.0143,-29.187,0.0395,0.955,0.756,0.0815,0.0784,64.68,253240,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Freedom Train - Instrumental,0.483,0.237,-16.456,0.0298,0.982,0,0.129,0.435,50.867,110066,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,False Accusation - Instrumental,0.144,0.0942,-18.038,0.0335,0.916,0.955,0.108,0.0506,79.39,198400,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Mann at Rosewood - Instrumental,0.0719,0.0865,-19.652,0.0398,0.98,0.897,0.108,0.0363,77.043,194360,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Look Down, Lord (From ""Rosewood"") - Instrumental",0.242,0.123,-20.083,0.0393,0.972,0.00578,0.153,0.0581,135.809,252426,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Lawrence of Arabia- Overture,0.274,0.31,-18.17,0.0598,0.659,0.816,0.0825,0.222,123.233,222160,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Flying Theme (From ""E.T. the Extra-Terrestrial"")",0.188,0.182,-20.261,0.0358,0.771,0.78,0.148,0.0703,77.312,220906,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Out of Africa- Main Title,0.0933,0.107,-25.302,0.0402,0.244,0.932,0.122,0.0547,163.551,227826,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Wizard of Oz- Fantasy for Orchestra medley: March of the Winkies & Witches/Bicycle Music/Cyclone/Ding Dong, the Witch is Dead/Over the Rainbow",0.0834,0.0345,-24.481,0.0375,0.693,0.839,0.146,0.042,77.87,350626,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Main Theme (From ""Jaws"")",0.368,0.176,-21.212,0.0571,0.772,0.912,0.163,0.0748,118.328,172026,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Adventures of Robin Hood- Robin Hood and His Merry Men,0.306,0.151,-20.846,0.0388,0.857,0.85,0.137,0.211,117.703,267706,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Pocahontas- Theme: Colors of the Wind,0.0895,0.0612,-26.14,0.0389,0.822,0.871,0.312,0.0917,81.406,296706,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Last Emperor- Theme,0.0946,0.0144,-32.161,0.0442,0.705,0.465,0.0697,0.0862,171.738,295600,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,A Place in the Sun- Suite,0.121,0.0353,-23.202,0.0429,0.928,0.224,0.127,0.0399,79.899,478826,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Spellbound - Dream Sequence - Mountain Lodge,0.166,0.0536,-27.176,0.0367,0.832,0.822,0.104,0.0356,83.555,308293,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Godfather II (Main Title - The Immigrant),0.0891,0.0229,-28.109,0.0454,0.868,0.809,0.0713,0.036,75.557,227373,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Dances with Wolves- John Dunbar Theme,0.136,0.048,-29.824,0.0475,0.897,0.896,0.108,0.0397,57.729,140293,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Devil and Daniel Webster- Mr. Scratch,0.193,0.142,-21.278,0.0534,0.706,0.761,0.105,0.0386,128.674,242760,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Theme (From ""Beauty and the Beast"")",0.121,0.0837,-24.55,0.0385,0.82,0.93,0.323,0.0752,79.823,189373,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Best Years of Our Lives- Theme,0.129,0.0307,-26.798,0.0402,0.78,0.466,0.346,0.0392,85.974,159733,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Main Title (From ""Star Wars"")",0.217,0.325,-16.633,0.0438,0.676,0.822,0.334,0.102,124.995,348693,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Dry Your Tears, Afrika - Amistad/Soundtrack Version",0.502,0.178,-18.696,0.032,0.906,0.125,0.119,0.0762,102.847,258133,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Sierra Leone, 1839 And The Capture Of Cinque - Amistad/Soundtrack Version",0.327,0.216,-26.479,0.0561,0.789,0.877,0.0936,0.0793,147.354,219066,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Crossing The Atlantic - Amistad/Soundtrack Version,0.221,0.188,-22.385,0.0472,0.858,0.957,0.109,0.15,111.439,201400,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Cinque's Theme - Amistad/Soundtrack Version,0.19,0.0108,-29.531,0.0385,0.941,0.954,0.105,0.0376,86.792,252333,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Cinque's Memories Of Home - Amistad/Soundtrack Version,0.212,0.0309,-32.613,0.0419,0.951,0.929,0.112,0.12,138.682,154969,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Middle Passage - Amistad/Soundtrack Version,0.0939,0.0566,-30.103,0.0363,0.921,0.949,0.0982,0.0387,84.354,318626,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Long Road To Justice - Amistad/Soundtrack Version,0.0919,0.0467,-27.518,0.0417,0.86,0.882,0.102,0.0712,75.211,196440,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"July 4, 1839 - Amistad/Soundtrack Version",0.199,0.0509,-22.781,0.0409,0.344,0.813,0.109,0.0318,109.942,241293,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Mr. Adams Takes The Case - Amistad/Soundtrack Version,0.062,0.00885,-35.372,0.0487,0.959,0.898,0.123,0.0392,55.693,435573,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,La Amistad Remembered - Amistad/Soundtrack Version,0.17,0.0477,-33.329,0.0379,0.745,0.882,0.157,0.0343,104.365,308200,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Liberation Of Lomboko - Amistad/Soundtrack Version,0.21,0.103,-23.177,0.0341,0.75,0.389,0.0947,0.0401,102.801,249666,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Adams' Summation - Amistad/Soundtrack Version,0.167,0.0125,-35.465,0.0478,0.952,0.944,0.0841,0.0396,127.799,175933,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Going Home - Amistad/Soundtrack Version,0.196,0.00667,-38.779,0.0449,0.994,0.00231,0.0913,0.0528,97.045,122400,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Dry Your Tears, Afrika - Reprise (Amistad/Soundtrack Version)",0.553,0.26,-17.141,0.0283,0.785,0.061,0.113,0.197,102.763,217066,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"The Lost World - From ""The Lost World: Jurassic Park"" Soundtrack",0.164,0.279,-17.257,0.0346,0.568,0.941,0.0641,0.315,86.555,213666,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Island Prologue - The Lost World: Jurassic Park/ Soundtrack Version,0.182,0.153,-24.242,0.0561,0.661,0.615,0.111,0.0327,130.739,303186,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Malcolm's Journey - The Lost World: Jurassic Park/ Soundtrack Version,0.0901,0.171,-25.29,0.048,0.716,0.958,0.109,0.0376,86.131,343573,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"The Hunt - From ""The Lost World: Jurassic Park"" Soundtrack",0.494,0.502,-15.978,0.0356,0.633,0.917,0.119,0.673,125.021,210066,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"The Trek - From ""The Lost World: Jurassic Park"" Soundtrack",0.263,0.0637,-33.475,0.0379,0.754,0.877,0.283,0.0341,107.189,323800,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Finding Camp Jurassic - From ""The Lost World: Jurassic Park"" Soundtrack",0.171,0.0169,-37.966,0.0399,0.728,0.888,0.119,0.0386,122.046,183373,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Rescuing Sarah - The Lost World: Jurassic Park/ Soundtrack Version,0.493,0.282,-18.957,0.0529,0.268,0.868,0.116,0.064,132.511,240466,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Hammond's Plan - The Lost World: Jurassic Park/ Soundtrack Version,0.382,0.11,-26.777,0.0374,0.848,0.926,0.0777,0.044,100.947,271426,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"The Raptors Appear - From ""The Lost World: Jurassic Park"" Soundtrack",0.46,0.438,-16.717,0.0609,0.729,0.908,0.149,0.166,137.212,222840,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Compys Dine - The Lost World: Jurassic Park/ Soundtrack Version,0.126,0.0487,-24.3,0.0369,0.723,0.881,0.113,0.0317,94.753,307133,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Stegosaurus - The Lost World: Jurassic Park/ Soundtrack Version,0.199,0.0821,-23.545,0.0415,0.891,0.853,0.0916,0.0327,125.963,320293,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Ludlow's Demise - The Lost World: Jurassic Park/ Soundtrack Version,0.151,0.21,-19.626,0.0424,0.447,0.73,0.103,0.0399,74.083,266565,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Visitor In San Diego - The Lost World: Jurassic Park/ Soundtrack Version,0.201,0.345,-17.735,0.0536,0.769,0.838,0.0674,0.153,70.634,457800,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Finale & Jurassic Park Theme - The Lost World: Jurassic Park/ Soundtrack Version,0.0826,0.103,-21.842,0.0367,0.89,0.913,0.0843,0.0436,70.224,474226,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Overture Candide,0.272,0.463,-13.879,0.0437,0.91,0.822,0.326,0.372,153.061,260333,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,America Medley: New York New York,0.34,0.352,-16.268,0.0372,0.927,0.886,0.583,0.493,93.749,156440,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,America Medley: Lonely Town,0.156,0.0373,-22.339,0.0372,0.972,0.89,0.167,0.0338,134.613,129866,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,America Medley: America,0.398,0.277,-18.37,0.0428,0.841,0.754,0.0647,0.493,87.241,176533,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Battle Hymn Of The Republic,0.326,0.127,-18.352,0.0348,0.944,7.63e-05,0.0515,0.11,107.925,303466,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,American Salute,0.339,0.28,-18.262,0.0439,0.927,0.818,0.0971,0.398,136.163,271826,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"America, The Beautiful",0.0667,0.0918,-19.235,0.0402,0.969,0.64,0.0586,0.0732,74.323,190333,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,This Land Is Your Land,0.346,0.291,-16.673,0.0364,0.966,0.445,0.179,0.362,104.131,211000,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Seventy Six Trombones,0.538,0.368,-18.906,0.146,0.749,0.0189,0.0536,0.702,126.405,181933,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,St. Louis Blues March,0.488,0.553,-18.024,0.0513,0.535,0.178,0.35,0.293,126.346,180973,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Strike Up The Band,0.56,0.538,-18.012,0.0694,0.649,0.508,0.29,0.317,123.19,169133,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,When The Saints Go Marchin' In,0.344,0.35,-17.779,0.0738,0.846,0.453,0.0623,0.333,115.043,267360,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Fanfare for the Common Man,0.249,0.0508,-22.249,0.0394,0.959,0.965,0.0853,0.077,135.602,180253,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,American Salute,0.333,0.213,-22.107,0.0457,0.862,0.758,0.184,0.359,132.677,270093,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"America, The Beautiful",0.164,0.0945,-20.602,0.0387,0.956,0.775,0.0806,0.0705,110.603,190226,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,This Land Is Your Land,0.343,0.261,-18.227,0.0337,0.944,0.269,0.18,0.388,104.057,209733,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Rodeo: Hoe-Down,0.446,0.144,-23.487,0.0364,0.906,0.977,0.152,0.393,121.692,208013,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Battle Hymn Of The Republic,0.282,0.0833,-20.384,0.0355,0.869,1.4e-06,0.0768,0.0763,108.79,302160,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Prayer Of Thanksgiving,0.18,0.0755,-20.358,0.0363,0.916,0.883,0.074,0.118,80.444,164960,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Entertainer,0.564,0.433,-15.572,0.0891,0.953,0.918,0.0588,0.719,146.788,207013,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Alexander's Ragtime Band,0.474,0.442,-13.335,0.0349,0.821,0.933,0.0901,0.734,98.611,191826,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Strike Up The Band,0.569,0.633,-15.001,0.0699,0.671,0.849,0.0779,0.334,123.261,167373,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Seventy Six Trombones,0.556,0.41,-15.512,0.0902,0.743,0.354,0.0671,0.548,128.052,180760,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,When The Saints Go Marchin' In,0.331,0.357,-17.308,0.0765,0.716,0.134,0.0823,0.235,116.319,268226,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Stars And Stripes Forever,0.561,0.627,-12.44,0.051,0.891,0.139,0.0621,0.637,125.339,211746,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"America, The Dream Goes On",0.47,0.204,-19.923,0.0405,0.923,0,0.219,0.258,86.005,271973,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Variations On ""America""",0.191,0.189,-16.086,0.038,0.73,0.389,0.111,0.177,71.418,524573,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Call of the Champions (The Official Theme of the 2002 Olympic Winter Games) - Voice,0.248,0.246,-18.996,0.037,0.861,0.48,0.185,0.259,94.099,300066,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,American Journey: I. Immigration and Building,0.211,0.146,-19.404,0.0393,0.928,0.921,0.122,0.0399,136.729,338666,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,American Journey: II. The Country at War,0.086,0.0747,-26.711,0.0444,0.813,0.938,0.108,0.0342,84.775,202093,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,American Journey: III. Popular Entertainment,0.528,0.25,-17.801,0.0506,0.862,0.921,0.318,0.33,91.042,149906,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,American Journey: IV. Arts and Sports,0.369,0.31,-17.938,0.0381,0.853,0.952,0.108,0.364,139.505,157293,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,American Journey: V. Civil Rights and the Women's Movement,0.273,0.153,-18.857,0.0315,0.836,0.877,0.0985,0.0736,81.14,206266,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,American Journey: VI. Flight and Technology,0.0665,0.081,-17.75,0.043,0.882,0.888,0.0983,0.0361,73.904,429973,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Song for World Peace,0.0635,0.0704,-19.567,0.0442,0.907,0.689,0.134,0.0399,53.555,281693,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Jubilee 350,0.308,0.272,-17.884,0.0407,0.924,0.904,0.051,0.18,79.318,224200,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Mission Theme (Theme for NBC News),0.167,0.241,-17.432,0.0358,0.91,0.88,0.104,0.0861,93.772,210933,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,For New York (Variations on Themes of Leonard Bernstein),0.251,0.184,-16.863,0.0683,0.858,0.83,0.035,0.122,182.985,182906,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Sound the Bells!,0.177,0.337,-16.163,0.0385,0.891,0.843,0.0469,0.3,159.335,170026,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Hymn to New England,0.194,0.12,-18.298,0.0354,0.915,0.921,0.0919,0.184,98.713,191800,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Celebrate Discovery,0.388,0.185,-16.813,0.0328,0.935,0.894,0.109,0.261,84.827,230333,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Summon the Heroes,0.273,0.349,-15.534,0.0425,0.664,0.916,0.144,0.312,79.539,376906,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Call of the Champions (The Official Theme of the 2002 Olympic Winter Games) - Voice,0.248,0.246,-18.996,0.037,0.861,0.48,0.185,0.259,94.097,300066,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,American Journey: I. Immigration and Building,0.211,0.146,-19.404,0.0393,0.928,0.921,0.122,0.0399,136.765,338666,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,American Journey: II. The Country at War,0.0859,0.0747,-26.711,0.0444,0.813,0.938,0.108,0.0342,84.73,202093,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,American Journey: III. Popular Entertainment,0.527,0.251,-17.801,0.051,0.863,0.928,0.331,0.34,91.039,149906,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,American Journey: IV. Arts and Sports,0.369,0.31,-17.938,0.0381,0.853,0.952,0.105,0.364,139.505,157293,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,American Journey: VI. Flight and Technology,0.0665,0.081,-17.75,0.043,0.882,0.888,0.0992,0.0361,73.904,429973,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Song for World Peace,0.0634,0.0704,-19.567,0.0443,0.907,0.689,0.125,0.0399,53.661,281693,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Mission Theme (Theme for NBC News),0.167,0.241,-17.432,0.0358,0.91,0.88,0.108,0.0862,93.792,210933,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,For New York (Variations on Themes of Leonard Bernstein),0.249,0.184,-16.863,0.0684,0.858,0.83,0.0349,0.122,182.994,182906,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Sound the Bells!,0.179,0.337,-16.163,0.038,0.891,0.843,0.0468,0.298,159.237,170026,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Hymn to New England,0.194,0.12,-18.298,0.0354,0.915,0.921,0.0925,0.184,98.733,191800,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Summon the Heroes,0.232,0.364,-15.085,0.0443,0.65,0.896,0.227,0.326,80.981,377066,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,O Fortuna from Carmina Burana - Vocal,0.319,0.257,-18.167,0.0334,0.742,0.48,0.109,0.65,138.726,158560,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Bugler's Dream and Olympic Fanfare Medley,0.275,0.27,-16.06,0.0315,0.754,0.933,0.11,0.128,85.783,270640,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Ode to Zeus from Canto Olympico - Instrumental,0.297,0.352,-16.853,0.0312,0.709,0.915,0.115,0.258,59.986,222160,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Javelin,0.288,0.156,-18.408,0.0363,0.909,0.754,0.0985,0.138,138.4,533373,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Olympic Hymn,0.129,0.174,-18.636,0.0382,0.953,0.948,0.0669,0.0593,77.711,321866,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Festive Overture, Op.96 - Instrumental",0.361,0.306,-16.853,0.0441,0.688,0.848,0.067,0.27,78.9,378893,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Conquest of Paradise (Theme) - Instrumental,0.202,0.262,-16.746,0.0316,0.699,0.862,0.186,0.168,73.019,218000,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Parade of Charioteers from Ben Hur - Instrumental,0.493,0.42,-16.353,0.0424,0.466,0.94,0.177,0.439,104.607,229466,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Toward a New Life - Instrumental,0.619,0.286,-17.683,0.0432,0.701,0.894,0.133,0.223,119.374,353666,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Chariots of Fire (Theme) - Instrumental,0.215,0.157,-18.843,0.034,0.00298,0.882,0.122,0.0388,71.346,218266,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Olympic Spirit,0.343,0.34,-15.338,0.0364,0.612,0.664,0.103,0.475,70.67,247040,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Flying from ""E.T. The Extra-Terrestrial""",0.173,0.189,-21.355,0.0356,0.771,0.13,0.205,0.124,79.587,217493,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Main Theme (From ""Jurassic Park"")",0.179,0.205,-17.818,0.0367,0.717,0.897,0.096,0.0942,135.102,329533,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Remembrances from ""Schindler's List""",0.116,0.0418,-33.342,0.0422,0.625,0.0467,0.147,0.0643,66.063,384106,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Flight to Neverland (From ""Hook"")",0.141,0.342,-18.484,0.0388,0.735,0.905,0.2,0.412,80.883,281933,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"The Battle Of Hollywood From ""1941"" (includes the Irish folksong ""The Rakes of Mallow"")",0.242,0.226,-20.321,0.0375,0.843,0.603,0.348,0.107,146.405,299360,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Smee's Plan From ""Hook""",0.489,0.0333,-25.866,0.0346,0.946,0.615,0.0832,0.198,101.519,212560,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"The Barrel Chase From ""Jaws""",0.263,0.192,-20.753,0.0383,0.665,0.655,0.0967,0.053,134.671,333640,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"My Friend,The Brachiosaurus from ""Jurassic Park""",0.0774,0.0291,-33.532,0.0401,0.821,0.356,0.0908,0.0628,80.673,278640,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Jim's New Life From ""Empire Of The Sun""",0.463,0.178,-21.746,0.032,0.883,0.901,0.159,0.389,115.011,222800,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"The Dialogue From ""Close Encounters Of The Third Kind""",0.372,0.156,-21.323,0.0714,0.904,0.772,0.157,0.0809,151.844,208333,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"The Lost Boys Ballet From ""Hook""",0.292,0.243,-22.517,0.0469,0.86,0.719,0.0642,0.301,170.819,238706,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Theme from ""Schindler's List""",0.153,0.041,-33.543,0.0468,0.893,0.0199,0.111,0.0534,101.243,234733,FALSE
